TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements,Name
2023-11-24 14:44:17.565,0,-0.2487951781878754,0.03301618174536506,0,0,-0.3707937514406376,-0.3397791061334146,0,0,-0.04653675690489696,0.0342444624039601,0,0,0.1255154614946734,0.4953699454154116,0,0,-0.5164911475223251,0.3504572124984137,0,237.3260073260073,804.2490842490843,802.6373626373627,383.992673992674,716.4102564102565,0.068237,0.176025,0.984680,2.527161,-4.396362,-2.003784,1,2,1,1,2,100.000000,
2023-11-24 14:44:17.656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:44:17.848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:44:18.567,0,-0.2685548112652269,0.2787177826935864,0,0,-0.05918036468089627,-0.02884556732536788,0,0,-0.1558490114326067,0.1800179227371594,0,0,0.02687540413449346,0.4126175200620854,0,0,-0.3088442253320848,0.2335360062791028,0,990.8058608058608,804.6520146520147,797.8021978021978,1001.282051282051,1076.630036630037,0.064514,0.168396,0.984192,2.444916,-4.089813,-2.048645,1,4,1,1,4,100.000000,
2023-11-24 14:44:18.660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:44:19.565,0,-0.4502768045896115,0.3383154278654065,0,0,-0.1622940906676289,0.01777585392463334,0,0,-0.1784819833465011,0.2175236873411084,0,0,0.02011675836531007,0.3527046540811996,0,0,-0.2702820181030025,-0.02000422893497045,0,460.1465201465202,805.4578754578755,803.040293040293,598.7545787545788,744.6153846153846,0.071777,0.171570,0.985779,3.267365,-4.164581,-2.437439,1,4,1,1,2,100.000000,
2023-11-24 14:44:19.877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:44:20.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:44:20.569,0,0.3402562052805334,0.2306005256431431,0,0,0.6754512527598108,-0.007244622259303239,0,0,0.6149708052473071,0.01281903205804655,0,0,0.2101787703056493,0.2525021297614992,0,0,-0.3724422473730185,0.111306466099686,0,1006.117216117216,797.3992673992674,803.8461538461539,1017.399267399267,1112.087912087912,0.066101,0.173828,0.984009,2.788849,-4.127197,-1.936493,1,2,1,1,2,100.000000,
2023-11-24 14:44:20.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:44:21.329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:44:21.500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:44:21.565,0,0.4284114706997763,-0.3661877299331062,0,0,0.667424779207699,-0.09262802376380673,0,0,0.6147678621620766,0.2108968447894909,0,0,0.210626910974251,0.6788076096773417,0,0,-0.4245734024512681,0.3184491190120164,0,707.948717948718,813.5164835164835,810.2930402930403,789.3406593406594,906.1904761904763,0.061401,0.171875,0.984985,2.400055,-3.798218,-2.108459,1,2,1,1,4,100.000000,
2023-11-24 14:44:22.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:44:22.565,0,0.03414201560015364,-0.3652381972610798,0,0,-0.2404964810620991,-0.1502073347648691,0,0,0.1297591758807439,0.3452854277063416,0,0,-0.1054092089006595,0.7430827552979519,0,0,-0.3029754030652785,0.4200248965053168,0,0,798.2051282051282,794.1758241758242,96.30036630036631,589.4871794871796,0.058716,0.175171,0.984192,2.340240,-3.887939,-2.160797,1,2,1,1,2,100.000000,
2023-11-24 14:44:23.419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:44:23.565,0,0.03974492215617973,0.6501398965076218,0,0,0.08182082475228569,0.3815659812028982,0,0,0.3080819377871737,0.6687269065887274,0,0,-0.1309674611872837,0.663877053610244,0,0,-0.2169296538065661,0.5401936748539812,0,0,797.8021978021978,789.7435897435897,0,373.919413919414,0.055603,0.166321,0.984436,2.527161,-3.940277,-1.659851,1,2,1,1,4,100.000000,
2023-11-24 14:44:24.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:44:24.564,0,0.8109039925761643,0.9871265477344582,0,0,0.5525421169316921,0.681141421631161,0,0,0.5513262039984652,0.7301146858062258,0,0,-0.007949091901061507,0.627781741988781,0,0,-0.2051540590791743,0.3916933222402179,0,305.018315018315,803.4432234432235,800.6227106227107,394.8717948717949,795.3846153846154,0.062134,0.169861,0.982483,2.788849,-4.351501,-1.727142,1,4,1,1,2,100.000000,
2023-11-24 14:44:25.565,0,0.1541361761282415,0.1900101440808059,0,0,-0.1346065071997303,-0.2254857237171569,0,0,0.3043794228536422,0.429980471582386,0,0,0.02523829539840449,0.4480736256665688,0,0,-0.3954741105439453,0.008679898783137519,0,0,804.2490842490843,813.919413919414,0,515.3479853479854,0.059021,0.165283,0.986877,2.527161,-4.231873,-2.048645,1,4,1,1,4,100.000000,
2023-11-24 14:44:26.564,0,0.8215359691263606,0.5541767214487867,0,0,0.6882395043594169,0.2749528316530228,0,0,0.8657593542090007,0.4151946218695671,0,0,-0.1748994182139449,0.3532444459818135,0,0,-0.59048296164694,-0.08913658059168536,0,0,803.4432234432235,799.4139194139194,0,418.6446886446886,0.059998,0.166992,0.985229,2.325287,-4.112244,-2.160797,1,4,1,1,4,100.000000,
2023-11-24 14:44:27.565,0,0.9964799674960424,0.7024476801575026,0,0,0.8241557454447827,0.5185060737722994,0,0,0.8477554339974703,0.4416517669402216,0,0,0.02843315972859542,0.4806936767862665,0,0,-0.4485905214298575,0.03438222895101477,0,78.16849816849818,785.7142857142858,805.0549450549451,217.5824175824176,793.3699633699634,0.059570,0.167419,0.984375,2.422485,-4.388885,-2.355194,1,4,1,1,2,100.000000,
2023-11-24 14:44:28.567,0,0.4763956692095195,0.4110049943498993,0,0,0.22338179975665,0.1458841139200835,0,0,0.3908676019962976,0.1461719510165067,0,0,-0.007914328755853857,0.1172625409935383,0,0,-0.3183817631293741,0.00350781512976688,0,0,793.3699633699634,817.5457875457876,0,402.5274725274725,0.057434,0.163635,0.981140,2.459869,-4.201965,-1.899109,1,2,1,1,4,100.000000,
2023-11-24 14:44:29.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:44:29.565,0,0.9885206302698516,0.7874732898086539,0,0,0.7889272631900482,0.41225867957164,0,0,0.5507704526564711,0.4165555307595225,0,0,-0.028577631786089,0.3133032576963229,0,0,-0.2486858423435639,-0.04272285903069687,0,0,795.7875457875458,792.967032967033,0,296.1538461538462,0.054443,0.165527,0.981567,2.459869,-4.187012,-1.861725,1,2,1,1,2,100.000000,
2023-11-24 14:44:29.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:44:30.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/muse/elements/jaw_clench,
2023-11-24 14:44:30.564,0,1.012988791496547,0.1641672326319556,0,0,0.8170643221882885,0.04191955847412047,0,0,0.5771798084312637,0.2962016216674203,0,0,0.04464967413006452,0.3947413340654501,0,0,-0.380695467828471,-0.006592463485717921,0,0,803.8461538461539,809.0842490842491,0,598.7545787545788,0.055054,0.165039,0.983032,2.220612,-4.418793,-2.325287,1,4,1,1,4,100.000000,
